timestamp,symbol,estado,ratio,intensidad
2026-04-19 08:24:54,SOLUSDT,FLUJO_NORMAL,0.53,BAJA
2026-04-19 08:24:54,BNBUSDT,FLUJO_NORMAL,1.5,BAJA
2026-04-19 08:24:54,AVAXUSDT,FLUJO_NORMAL,0.21,BAJA
2026-04-19 08:25:58,BTCUSDT,FLUJO_NORMAL,1.82,BAJA
2026-04-19 08:25:58,ETHUSDT,FLUJO_NORMAL,0.21,BAJA
2026-04-19 08:25:58,SOLUSDT,FLUJO_NORMAL,0.29,BAJA
2026-04-19 08:25:58,BNBUSDT,FLUJO_NORMAL,0.26,BAJA
2026-04-19 08:25:58,AVAXUSDT,FLUJO_NORMAL,1.89,BAJA
2026-04-19 08:27:01,BTCUSDT,FLUJO_NORMAL,1.07,BAJA
2026-04-19 08:27:01,ETHUSDT,FLUJO_NORMAL,0.63,BAJA
2026-04-19 08:27:01,SOLUSDT,FLUJO_NORMAL,0.76,BAJA
2026-04-19 08:27:01,BNBUSDT,FLUJO_NORMAL,0.54,BAJA
2026-04-19 08:27:01,AVAXUSDT,FLUJO_NORMAL,0.14,BAJA
2026-04-19 08:28:03,BTCUSDT,FLUJO_NORMAL,0.22,BAJA
2026-04-19 08:28:03,ETHUSDT,FLUJO_NORMAL,0.25,BAJA
2026-04-19 08:28:03,SOLUSDT,FLUJO_NORMAL,0.64,BAJA
2026-04-19 08:28:03,BNBUSDT,FLUJO_NORMAL,0.26,BAJA
2026-04-19 08:28:03,AVAXUSDT,FLUJO_NORMAL,0.88,BAJA
2026-04-19 08:29:07,BTCUSDT,FLUJO_NORMAL,0.65,BAJA
2026-04-19 08:29:07,ETHUSDT,FLUJO_NORMAL,0.17,BAJA
2026-04-19 08:29:07,SOLUSDT,FLUJO_NORMAL,0.48,BAJA
2026-04-19 08:29:07,BNBUSDT,FLUJO_NORMAL,0.6,BAJA
2026-04-19 08:29:07,AVAXUSDT,FLUJO_NORMAL,0.23,BAJA
2026-04-19 08:30:10,BTCUSDT,FLUJO_NORMAL,1.74,BAJA
2026-04-19 08:30:10,ETHUSDT,FLUJO_NORMAL,0.27,BAJA
2026-04-19 08:30:10,SOLUSDT,FLUJO_NORMAL,0.5,BAJA
2026-04-19 08:30:10,BNBUSDT,FLUJO_NORMAL,0.52,BAJA
2026-04-19 08:30:10,AVAXUSDT,FLUJO_NORMAL,1.54,BAJA
2026-04-19 08:31:13,BTCUSDT,FLUJO_NORMAL,0.5,BAJA
2026-04-19 08:31:13,ETHUSDT,FLUJO_NORMAL,0.67,BAJA
2026-04-19 08:31:13,SOLUSDT,FLUJO_NORMAL,1.69,BAJA
2026-04-19 08:31:13,BNBUSDT,FLUJO_NORMAL,0.55,BAJA
2026-04-19 08:31:13,AVAXUSDT,FLUJO_NORMAL,0.9,BAJA
2026-04-19 08:32:16,BTCUSDT,FLUJO_NORMAL,0.69,BAJA
2026-04-19 08:32:16,ETHUSDT,FLUJO_NORMAL,0.86,BAJA
2026-04-19 08:32:16,SOLUSDT,FLUJO_NORMAL,0.42,BAJA
2026-04-19 08:32:16,BNBUSDT,FLUJO_NORMAL,0.71,BAJA
2026-04-19 08:32:16,AVAXUSDT,FLUJO_NORMAL,0.04,BAJA
2026-04-19 08:33:19,BTCUSDT,FLUJO_NORMAL,0.44,BAJA
2026-04-19 08:33:19,ETHUSDT,FLUJO_NORMAL,0.73,BAJA
2026-04-19 08:33:19,SOLUSDT,FLUJO_NORMAL,0.55,BAJA
2026-04-19 08:33:19,BNBUSDT,FLUJO_NORMAL,0.24,BAJA
2026-04-19 08:33:19,AVAXUSDT,FLUJO_NORMAL,0.0,BAJA
2026-04-19 08:34:22,BTCUSDT,FLUJO_NORMAL,0.52,BAJA
2026-04-19 08:34:22,ETHUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 08:34:22,SOLUSDT,FLUJO_NORMAL,1.94,BAJA
2026-04-19 08:34:22,BNBUSDT,FLUJO_NORMAL,1.41,BAJA
2026-04-19 08:34:22,AVAXUSDT,FLUJO_NORMAL,0.0,BAJA
2026-04-19 08:35:25,BTCUSDT,FLUJO_NORMAL,0.54,BAJA
2026-04-19 08:35:25,ETHUSDT,FLUJO_NORMAL,1.68,BAJA
2026-04-19 08:35:25,SOLUSDT,FLUJO_NORMAL,0.66,BAJA
2026-04-19 08:35:25,BNBUSDT,FLUJO_NORMAL,1.52,BAJA
2026-04-19 08:35:25,AVAXUSDT,FLUJO_NORMAL,1.01,BAJA
2026-04-19 08:36:27,BTCUSDT,FLUJO_NORMAL,1.05,BAJA
2026-04-19 08:36:27,ETHUSDT,FLUJO_NORMAL,0.66,BAJA
2026-04-19 08:36:27,SOLUSDT,FLUJO_NORMAL,0.97,BAJA
2026-04-19 08:36:27,BNBUSDT,FLUJO_NORMAL,0.73,BAJA
2026-04-19 08:36:27,AVAXUSDT,FLUJO_NORMAL,0.01,BAJA
2026-04-19 08:37:30,BTCUSDT,FLUJO_NORMAL,0.94,BAJA
2026-04-19 08:37:30,ETHUSDT,FLUJO_NORMAL,1.77,BAJA
2026-04-19 08:37:30,SOLUSDT,FLUJO_NORMAL,0.23,BAJA
2026-04-19 08:37:30,BNBUSDT,FLUJO_NORMAL,0.67,BAJA
2026-04-19 08:37:30,AVAXUSDT,FLUJO_NORMAL,0.65,BAJA
2026-04-19 08:38:33,BTCUSDT,FLUJO_NORMAL,1.06,BAJA
2026-04-19 08:38:33,ETHUSDT,FLUJO_NORMAL,1.95,BAJA
2026-04-19 08:38:33,SOLUSDT,FLUJO_NORMAL,0.52,BAJA
2026-04-19 08:38:33,BNBUSDT,FLUJO_NORMAL,1.3,BAJA
2026-04-19 08:38:33,AVAXUSDT,FLUJO_NORMAL,1.23,BAJA
2026-04-19 08:39:36,BTCUSDT,FLUJO_NORMAL,0.43,BAJA
2026-04-19 08:39:36,ETHUSDT,FLUJO_NORMAL,0.55,BAJA
2026-04-19 08:39:36,SOLUSDT,FLUJO_NORMAL,0.82,BAJA
2026-04-19 08:39:36,BNBUSDT,FLUJO_NORMAL,1.5,BAJA
2026-04-19 08:39:36,AVAXUSDT,FLUJO_NORMAL,1.87,BAJA
2026-04-19 08:40:39,BTCUSDT,FLUJO_NORMAL,0.57,BAJA
2026-04-19 08:40:39,ETHUSDT,FLUJO_NORMAL,0.91,BAJA
2026-04-19 08:40:39,SOLUSDT,FLUJO_NORMAL,0.62,BAJA
2026-04-19 08:40:39,BNBUSDT,FLUJO_NORMAL,0.42,BAJA
2026-04-19 08:40:39,AVAXUSDT,FLUJO_NORMAL,0.0,BAJA
2026-04-19 08:41:43,BTCUSDT,FLUJO_NORMAL,0.39,BAJA
2026-04-19 08:41:43,ETHUSDT,FLUJO_NORMAL,1.06,BAJA
2026-04-19 08:41:43,SOLUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 08:41:43,BNBUSDT,FLUJO_NORMAL,1.37,BAJA
2026-04-19 08:41:43,AVAXUSDT,FLUJO_NORMAL,0.07,BAJA
2026-04-19 08:42:45,BTCUSDT,FLUJO_NORMAL,1.39,BAJA
2026-04-19 08:42:45,ETHUSDT,INYECCION_GAS,2.46,MEDIA
2026-04-19 08:42:45,SOLUSDT,FLUJO_NORMAL,0.72,BAJA
2026-04-19 08:42:45,BNBUSDT,FLUJO_NORMAL,1.92,BAJA
2026-04-19 08:42:45,AVAXUSDT,FLUJO_NORMAL,1.54,BAJA
2026-04-19 08:43:48,BTCUSDT,FLUJO_NORMAL,0.29,BAJA
2026-04-19 08:43:48,ETHUSDT,FLUJO_NORMAL,0.95,BAJA
2026-04-19 08:43:48,SOLUSDT,FLUJO_NORMAL,0.26,BAJA
2026-04-19 08:43:48,BNBUSDT,FLUJO_NORMAL,1.09,BAJA
2026-04-19 08:43:48,AVAXUSDT,FLUJO_NORMAL,0.01,BAJA
2026-04-19 08:44:51,BTCUSDT,FLUJO_NORMAL,0.23,BAJA
2026-04-19 08:44:51,ETHUSDT,FLUJO_NORMAL,0.61,BAJA
2026-04-19 08:44:51,SOLUSDT,FLUJO_NORMAL,0.33,BAJA
2026-04-19 08:44:51,BNBUSDT,FLUJO_NORMAL,0.97,BAJA
2026-04-19 08:44:51,AVAXUSDT,FLUJO_NORMAL,0.0,BAJA
2026-04-19 08:45:54,BTCUSDT,FLUJO_NORMAL,1.19,BAJA
2026-04-19 08:45:54,ETHUSDT,FLUJO_NORMAL,0.84,BAJA
2026-04-19 08:45:54,SOLUSDT,FLUJO_NORMAL,0.76,BAJA
2026-04-19 08:45:54,BNBUSDT,FLUJO_NORMAL,1.0,BAJA
2026-04-19 08:45:54,AVAXUSDT,FLUJO_NORMAL,0.12,BAJA
2026-04-19 08:46:57,BTCUSDT,FLUJO_NORMAL,0.41,BAJA
2026-04-19 08:46:57,ETHUSDT,FLUJO_NORMAL,0.37,BAJA
2026-04-19 08:46:57,SOLUSDT,FLUJO_NORMAL,1.18,BAJA
2026-04-19 08:46:57,BNBUSDT,INYECCION_GAS,2.36,MEDIA
2026-04-19 08:46:57,AVAXUSDT,FLUJO_NORMAL,0.03,BAJA
2026-04-19 08:48:00,BTCUSDT,FLUJO_NORMAL,0.53,BAJA
2026-04-19 08:48:00,ETHUSDT,FLUJO_NORMAL,0.58,BAJA
2026-04-19 08:48:00,SOLUSDT,FLUJO_NORMAL,0.59,BAJA
2026-04-19 08:48:00,BNBUSDT,FLUJO_NORMAL,1.03,BAJA
2026-04-19 08:48:00,AVAXUSDT,FLUJO_NORMAL,0.93,BAJA
2026-04-19 08:49:03,BTCUSDT,FLUJO_NORMAL,0.54,BAJA
2026-04-19 08:49:03,ETHUSDT,FLUJO_NORMAL,0.46,BAJA
2026-04-19 08:49:03,SOLUSDT,FLUJO_NORMAL,0.39,BAJA
2026-04-19 08:49:03,BNBUSDT,FLUJO_NORMAL,1.34,BAJA
2026-04-19 08:49:03,AVAXUSDT,FLUJO_NORMAL,0.09,BAJA
2026-04-19 08:50:06,BTCUSDT,FLUJO_NORMAL,0.75,BAJA
2026-04-19 08:50:06,ETHUSDT,FLUJO_NORMAL,1.21,BAJA
2026-04-19 08:50:06,SOLUSDT,FLUJO_NORMAL,0.47,BAJA
2026-04-19 08:50:06,BNBUSDT,FLUJO_NORMAL,1.8,BAJA
2026-04-19 08:50:06,AVAXUSDT,FLUJO_NORMAL,0.23,BAJA
2026-04-19 08:51:09,BTCUSDT,FLUJO_NORMAL,0.27,BAJA
2026-04-19 08:51:09,ETHUSDT,FLUJO_NORMAL,0.3,BAJA
2026-04-19 08:51:09,SOLUSDT,FLUJO_NORMAL,0.4,BAJA
2026-04-19 08:51:09,BNBUSDT,FLUJO_NORMAL,0.99,BAJA
2026-04-19 08:51:09,AVAXUSDT,FLUJO_NORMAL,0.06,BAJA
2026-04-19 08:52:12,BTCUSDT,FLUJO_NORMAL,0.58,BAJA
2026-04-19 08:52:12,ETHUSDT,FLUJO_NORMAL,1.42,BAJA
2026-04-19 08:52:12,SOLUSDT,FLUJO_NORMAL,1.42,BAJA
2026-04-19 08:52:12,BNBUSDT,FLUJO_NORMAL,0.39,BAJA
2026-04-19 08:52:12,AVAXUSDT,FLUJO_NORMAL,0.13,BAJA
2026-04-19 08:53:15,BTCUSDT,FLUJO_NORMAL,0.87,BAJA
2026-04-19 08:53:15,ETHUSDT,FLUJO_NORMAL,0.6,BAJA
2026-04-19 08:53:15,SOLUSDT,INYECCION_GAS,2.92,MEDIA
2026-04-19 08:53:15,BNBUSDT,FLUJO_NORMAL,0.47,BAJA
2026-04-19 08:53:15,AVAXUSDT,FLUJO_NORMAL,0.24,BAJA
2026-04-19 08:54:19,BTCUSDT,FLUJO_NORMAL,0.9,BAJA
2026-04-19 08:54:19,ETHUSDT,FLUJO_NORMAL,0.34,BAJA
2026-04-19 08:54:19,SOLUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 08:54:19,BNBUSDT,FLUJO_NORMAL,0.42,BAJA
2026-04-19 08:54:19,AVAXUSDT,FLUJO_NORMAL,0.42,BAJA
2026-04-19 08:55:21,BTCUSDT,FLUJO_NORMAL,0.87,BAJA
2026-04-19 08:55:21,ETHUSDT,FLUJO_NORMAL,1.72,BAJA
2026-04-19 08:55:21,SOLUSDT,FLUJO_NORMAL,0.4,BAJA
2026-04-19 08:55:21,BNBUSDT,FLUJO_NORMAL,1.18,BAJA
2026-04-19 08:55:21,AVAXUSDT,INYECCION_GAS,5.04,ALTA
2026-04-19 08:56:25,BTCUSDT,FLUJO_NORMAL,1.42,BAJA
2026-04-19 08:56:25,ETHUSDT,FLUJO_NORMAL,1.08,BAJA
2026-04-19 08:56:25,SOLUSDT,FLUJO_NORMAL,1.48,BAJA
2026-04-19 08:56:25,BNBUSDT,FLUJO_NORMAL,0.97,BAJA
2026-04-19 08:56:25,AVAXUSDT,FLUJO_NORMAL,0.43,BAJA
2026-04-19 08:57:28,BTCUSDT,FLUJO_NORMAL,1.49,BAJA
2026-04-19 08:57:28,ETHUSDT,FLUJO_NORMAL,1.43,BAJA
2026-04-19 08:57:28,SOLUSDT,FLUJO_NORMAL,1.6,BAJA
2026-04-19 08:57:28,BNBUSDT,FLUJO_NORMAL,0.86,BAJA
2026-04-19 08:57:28,AVAXUSDT,INYECCION_GAS,2.04,MEDIA
2026-04-19 08:58:32,BTCUSDT,INYECCION_GAS,2.22,MEDIA
2026-04-19 08:58:32,ETHUSDT,INYECCION_GAS,6.61,ALTA
2026-04-19 08:58:32,SOLUSDT,INYECCION_GAS,3.66,ALTA
2026-04-19 08:58:32,BNBUSDT,FLUJO_NORMAL,1.74,BAJA
2026-04-19 08:58:32,AVAXUSDT,INYECCION_GAS,6.31,ALTA
2026-04-19 08:59:34,BTCUSDT,INYECCION_GAS,2.5,MEDIA
2026-04-19 08:59:34,ETHUSDT,INYECCION_GAS,2.75,MEDIA
2026-04-19 08:59:34,SOLUSDT,INYECCION_GAS,2.43,MEDIA
2026-04-19 08:59:34,BNBUSDT,FLUJO_NORMAL,1.07,BAJA
2026-04-19 08:59:34,AVAXUSDT,INYECCION_GAS,4.38,ALTA
2026-04-19 09:00:38,BTCUSDT,FLUJO_NORMAL,1.84,BAJA
2026-04-19 09:00:38,ETHUSDT,FLUJO_NORMAL,1.44,BAJA
2026-04-19 09:00:38,SOLUSDT,FLUJO_NORMAL,0.99,BAJA
2026-04-19 09:00:38,BNBUSDT,FLUJO_NORMAL,0.43,BAJA
2026-04-19 09:00:38,AVAXUSDT,INYECCION_GAS,3.79,ALTA
2026-04-19 09:01:41,BTCUSDT,FLUJO_NORMAL,1.63,BAJA
2026-04-19 09:01:41,ETHUSDT,FLUJO_NORMAL,1.34,BAJA
2026-04-19 09:01:41,SOLUSDT,FLUJO_NORMAL,0.77,BAJA
2026-04-19 09:01:41,BNBUSDT,INYECCION_GAS,2.29,MEDIA
2026-04-19 09:01:41,AVAXUSDT,FLUJO_NORMAL,0.62,BAJA
2026-04-19 09:02:44,BTCUSDT,FLUJO_NORMAL,0.38,BAJA
2026-04-19 09:02:44,ETHUSDT,FLUJO_NORMAL,0.95,BAJA
2026-04-19 09:02:44,SOLUSDT,INYECCION_GAS,2.25,MEDIA
2026-04-19 09:02:44,BNBUSDT,FLUJO_NORMAL,0.64,BAJA
2026-04-19 09:02:44,AVAXUSDT,FLUJO_NORMAL,0.1,BAJA
2026-04-19 09:03:47,BTCUSDT,INYECCION_GAS,2.16,MEDIA
2026-04-19 09:03:47,ETHUSDT,FLUJO_NORMAL,0.92,BAJA
2026-04-19 09:03:47,SOLUSDT,FLUJO_NORMAL,0.86,BAJA
2026-04-19 09:03:47,BNBUSDT,FLUJO_NORMAL,0.46,BAJA
2026-04-19 09:03:47,AVAXUSDT,FLUJO_NORMAL,0.07,BAJA
2026-04-19 09:04:50,BTCUSDT,INYECCION_GAS,2.04,MEDIA
2026-04-19 09:04:50,ETHUSDT,FLUJO_NORMAL,0.68,BAJA
2026-04-19 09:04:50,SOLUSDT,INYECCION_GAS,3.36,ALTA
2026-04-19 09:04:50,BNBUSDT,FLUJO_NORMAL,0.74,BAJA
2026-04-19 09:04:50,AVAXUSDT,INYECCION_GAS,3.7,ALTA
2026-04-19 09:05:53,BTCUSDT,FLUJO_NORMAL,0.27,BAJA
2026-04-19 09:05:53,ETHUSDT,FLUJO_NORMAL,1.11,BAJA
2026-04-19 09:05:53,SOLUSDT,FLUJO_NORMAL,0.48,BAJA
2026-04-19 09:05:53,BNBUSDT,INYECCION_GAS,2.05,MEDIA
2026-04-19 09:05:53,AVAXUSDT,FLUJO_NORMAL,1.34,BAJA
2026-04-19 09:06:56,BTCUSDT,FLUJO_NORMAL,1.09,BAJA
2026-04-19 09:06:56,ETHUSDT,FLUJO_NORMAL,1.37,BAJA
2026-04-19 09:06:56,SOLUSDT,INYECCION_GAS,3.05,ALTA
2026-04-19 09:06:56,BNBUSDT,FLUJO_NORMAL,1.09,BAJA
2026-04-19 09:06:56,AVAXUSDT,FLUJO_NORMAL,1.09,BAJA
2026-04-19 09:07:59,BTCUSDT,FLUJO_NORMAL,1.04,BAJA
2026-04-19 09:07:59,ETHUSDT,FLUJO_NORMAL,0.56,BAJA
2026-04-19 09:07:59,SOLUSDT,FLUJO_NORMAL,0.92,BAJA
2026-04-19 09:07:59,BNBUSDT,INYECCION_GAS,2.98,MEDIA
2026-04-19 09:07:59,AVAXUSDT,FLUJO_NORMAL,0.05,BAJA
2026-04-19 09:09:02,BTCUSDT,INYECCION_GAS,2.33,MEDIA
2026-04-19 09:09:02,ETHUSDT,FLUJO_NORMAL,1.34,BAJA
2026-04-19 09:09:02,SOLUSDT,INYECCION_GAS,3.42,ALTA
2026-04-19 09:09:02,BNBUSDT,FLUJO_NORMAL,1.42,BAJA
2026-04-19 09:09:02,AVAXUSDT,INYECCION_GAS,4.53,ALTA
2026-04-19 09:10:05,BTCUSDT,FLUJO_NORMAL,1.36,BAJA
2026-04-19 09:10:05,ETHUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 09:10:05,SOLUSDT,FLUJO_NORMAL,0.94,BAJA
2026-04-19 09:10:05,BNBUSDT,FLUJO_NORMAL,0.44,BAJA
2026-04-19 09:10:05,AVAXUSDT,INYECCION_GAS,2.64,MEDIA
2026-04-19 09:11:08,BTCUSDT,FLUJO_NORMAL,1.45,BAJA
2026-04-19 09:11:08,ETHUSDT,FLUJO_NORMAL,1.07,BAJA
2026-04-19 09:11:08,SOLUSDT,FLUJO_NORMAL,1.65,BAJA
2026-04-19 09:11:08,BNBUSDT,FLUJO_NORMAL,0.44,BAJA
2026-04-19 09:11:08,AVAXUSDT,FLUJO_NORMAL,0.91,BAJA
2026-04-19 09:12:12,BTCUSDT,FLUJO_NORMAL,1.2,BAJA
2026-04-19 09:12:12,ETHUSDT,FLUJO_NORMAL,0.7,BAJA
2026-04-19 09:12:12,SOLUSDT,FLUJO_NORMAL,0.49,BAJA
2026-04-19 09:12:12,BNBUSDT,FLUJO_NORMAL,0.35,BAJA
2026-04-19 09:12:12,AVAXUSDT,FLUJO_NORMAL,0.21,BAJA
2026-04-19 09:13:14,BTCUSDT,FLUJO_NORMAL,1.12,BAJA
2026-04-19 09:13:14,ETHUSDT,FLUJO_NORMAL,0.57,BAJA
2026-04-19 09:13:14,SOLUSDT,FLUJO_NORMAL,0.85,BAJA
2026-04-19 09:13:14,BNBUSDT,FLUJO_NORMAL,0.91,BAJA
2026-04-19 09:13:14,AVAXUSDT,FLUJO_NORMAL,0.03,BAJA
2026-04-19 09:14:18,BTCUSDT,FLUJO_NORMAL,1.13,BAJA
2026-04-19 09:14:18,ETHUSDT,FLUJO_NORMAL,0.66,BAJA
2026-04-19 09:14:18,SOLUSDT,FLUJO_NORMAL,1.88,BAJA
2026-04-19 09:14:18,BNBUSDT,FLUJO_NORMAL,0.75,BAJA
2026-04-19 09:14:18,AVAXUSDT,FLUJO_NORMAL,0.0,BAJA
2026-04-19 09:15:20,BTCUSDT,FLUJO_NORMAL,0.8,BAJA
2026-04-19 09:15:20,ETHUSDT,FLUJO_NORMAL,0.69,BAJA
2026-04-19 09:15:20,SOLUSDT,FLUJO_NORMAL,1.08,BAJA
2026-04-19 09:15:20,BNBUSDT,FLUJO_NORMAL,0.74,BAJA
2026-04-19 09:15:20,AVAXUSDT,FLUJO_NORMAL,0.12,BAJA
2026-04-19 09:16:23,BTCUSDT,FLUJO_NORMAL,0.63,BAJA
2026-04-19 09:16:23,ETHUSDT,FLUJO_NORMAL,0.62,BAJA
2026-04-19 09:16:23,SOLUSDT,FLUJO_NORMAL,1.71,BAJA
2026-04-19 09:16:23,BNBUSDT,FLUJO_NORMAL,0.64,BAJA
2026-04-19 09:16:23,AVAXUSDT,FLUJO_NORMAL,0.85,BAJA
2026-04-19 09:17:26,BTCUSDT,FLUJO_NORMAL,1.85,BAJA
2026-04-19 09:17:26,ETHUSDT,FLUJO_NORMAL,0.47,BAJA
2026-04-19 09:17:26,SOLUSDT,FLUJO_NORMAL,1.2,BAJA
2026-04-19 09:17:26,BNBUSDT,FLUJO_NORMAL,0.53,BAJA
2026-04-19 09:17:26,AVAXUSDT,FLUJO_NORMAL,0.03,BAJA
2026-04-19 09:18:30,BTCUSDT,FLUJO_NORMAL,1.59,BAJA
2026-04-19 09:18:30,ETHUSDT,FLUJO_NORMAL,1.87,BAJA
2026-04-19 09:18:30,SOLUSDT,FLUJO_NORMAL,0.71,BAJA
2026-04-19 09:18:30,BNBUSDT,FLUJO_NORMAL,0.71,BAJA
2026-04-19 09:18:30,AVAXUSDT,INYECCION_GAS,2.92,MEDIA
2026-04-19 09:19:32,BTCUSDT,INYECCION_GAS,2.82,MEDIA
2026-04-19 09:19:32,ETHUSDT,INYECCION_GAS,2.15,MEDIA
2026-04-19 09:19:32,SOLUSDT,INYECCION_GAS,2.64,MEDIA
2026-04-19 09:19:32,BNBUSDT,INYECCION_GAS,2.79,MEDIA
2026-04-19 09:19:32,AVAXUSDT,INYECCION_GAS,4.37,ALTA
2026-04-19 09:20:36,BTCUSDT,INYECCION_GAS,5.23,ALTA
2026-04-19 09:20:36,ETHUSDT,FLUJO_NORMAL,1.72,BAJA
2026-04-19 09:20:36,SOLUSDT,INYECCION_GAS,2.22,MEDIA
2026-04-19 09:20:36,BNBUSDT,INYECCION_GAS,2.57,MEDIA
2026-04-19 09:20:36,AVAXUSDT,FLUJO_NORMAL,1.81,BAJA
2026-04-19 09:21:39,BTCUSDT,INYECCION_GAS,3.72,ALTA
2026-04-19 09:21:39,ETHUSDT,FLUJO_NORMAL,0.81,BAJA
2026-04-19 09:21:39,SOLUSDT,FLUJO_NORMAL,0.99,BAJA
2026-04-19 09:21:39,BNBUSDT,FLUJO_NORMAL,1.18,BAJA
2026-04-19 09:21:39,AVAXUSDT,FLUJO_NORMAL,1.16,BAJA
2026-04-19 09:22:41,BTCUSDT,INYECCION_GAS,4.91,ALTA
2026-04-19 09:22:41,ETHUSDT,INYECCION_GAS,4.3,ALTA
2026-04-19 09:22:41,SOLUSDT,INYECCION_GAS,2.62,MEDIA
2026-04-19 09:22:41,BNBUSDT,INYECCION_GAS,2.33,MEDIA
2026-04-19 09:22:41,AVAXUSDT,INYECCION_GAS,3.52,ALTA
2026-04-19 09:23:45,BTCUSDT,FLUJO_NORMAL,1.38,BAJA
2026-04-19 09:23:45,ETHUSDT,INYECCION_GAS,2.87,MEDIA
2026-04-19 09:23:45,SOLUSDT,INYECCION_GAS,2.35,MEDIA
2026-04-19 09:23:45,BNBUSDT,FLUJO_NORMAL,1.06,BAJA
2026-04-19 09:23:45,AVAXUSDT,INYECCION_GAS,2.17,MEDIA
2026-04-19 09:24:48,BTCUSDT,FLUJO_NORMAL,1.61,BAJA
2026-04-19 09:24:48,ETHUSDT,INYECCION_GAS,2.55,MEDIA
2026-04-19 09:24:48,SOLUSDT,FLUJO_NORMAL,0.83,BAJA
2026-04-19 09:24:48,BNBUSDT,FLUJO_NORMAL,0.85,BAJA
2026-04-19 09:24:48,AVAXUSDT,FLUJO_NORMAL,0.03,BAJA
2026-04-19 09:25:51,BTCUSDT,FLUJO_NORMAL,1.47,BAJA
2026-04-19 09:25:51,ETHUSDT,FLUJO_NORMAL,1.8,BAJA
2026-04-19 09:25:51,SOLUSDT,FLUJO_NORMAL,0.29,BAJA
2026-04-19 09:25:51,BNBUSDT,FLUJO_NORMAL,1.35,BAJA
2026-04-19 09:25:51,AVAXUSDT,FLUJO_NORMAL,0.35,BAJA
2026-04-19 09:26:53,BTCUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 09:26:53,ETHUSDT,FLUJO_NORMAL,0.6,BAJA
2026-04-19 09:26:53,SOLUSDT,FLUJO_NORMAL,0.25,BAJA
2026-04-19 09:26:53,BNBUSDT,FLUJO_NORMAL,0.6,BAJA
2026-04-19 09:26:53,AVAXUSDT,INYECCION_GAS,2.35,MEDIA
2026-04-19 09:27:57,BTCUSDT,FLUJO_NORMAL,0.92,BAJA
2026-04-19 09:27:57,ETHUSDT,FLUJO_NORMAL,0.47,BAJA
2026-04-19 09:27:57,SOLUSDT,FLUJO_NORMAL,0.35,BAJA
2026-04-19 09:27:57,BNBUSDT,FLUJO_NORMAL,0.75,BAJA
2026-04-19 09:27:57,AVAXUSDT,FLUJO_NORMAL,0.14,BAJA
2026-04-19 09:29:00,BTCUSDT,FLUJO_NORMAL,0.84,BAJA
2026-04-19 09:29:00,ETHUSDT,FLUJO_NORMAL,0.48,BAJA
2026-04-19 09:29:00,SOLUSDT,FLUJO_NORMAL,0.54,BAJA
2026-04-19 09:29:00,BNBUSDT,INYECCION_GAS,4.23,ALTA
2026-04-19 09:29:00,AVAXUSDT,FLUJO_NORMAL,1.39,BAJA
2026-04-19 09:30:05,BTCUSDT,FLUJO_NORMAL,0.42,BAJA
2026-04-19 09:30:05,ETHUSDT,FLUJO_NORMAL,1.35,BAJA
2026-04-19 09:30:05,SOLUSDT,FLUJO_NORMAL,0.29,BAJA
2026-04-19 09:30:05,BNBUSDT,FLUJO_NORMAL,0.93,BAJA
2026-04-19 09:30:05,AVAXUSDT,FLUJO_NORMAL,0.69,BAJA
2026-04-19 09:31:08,BTCUSDT,FLUJO_NORMAL,0.61,BAJA
2026-04-19 09:31:08,ETHUSDT,FLUJO_NORMAL,1.06,BAJA
2026-04-19 09:31:08,SOLUSDT,FLUJO_NORMAL,0.74,BAJA
2026-04-19 09:31:08,BNBUSDT,FLUJO_NORMAL,0.63,BAJA
2026-04-19 09:31:08,AVAXUSDT,FLUJO_NORMAL,0.29,BAJA
2026-04-19 09:32:11,BTCUSDT,FLUJO_NORMAL,0.54,BAJA
2026-04-19 09:32:11,ETHUSDT,FLUJO_NORMAL,0.44,BAJA
2026-04-19 09:32:11,SOLUSDT,FLUJO_NORMAL,0.27,BAJA
2026-04-19 09:32:11,BNBUSDT,FLUJO_NORMAL,0.25,BAJA
2026-04-19 09:32:11,AVAXUSDT,FLUJO_NORMAL,0.11,BAJA
2026-04-19 09:33:14,BTCUSDT,FLUJO_NORMAL,0.35,BAJA
2026-04-19 09:33:14,ETHUSDT,FLUJO_NORMAL,0.71,BAJA
2026-04-19 09:33:14,SOLUSDT,FLUJO_NORMAL,0.17,BAJA
2026-04-19 09:33:14,BNBUSDT,FLUJO_NORMAL,0.55,BAJA
2026-04-19 09:33:14,AVAXUSDT,FLUJO_NORMAL,0.59,BAJA
2026-04-19 09:34:17,BTCUSDT,FLUJO_NORMAL,0.35,BAJA
2026-04-19 09:34:17,ETHUSDT,FLUJO_NORMAL,1.02,BAJA
2026-04-19 09:34:17,SOLUSDT,FLUJO_NORMAL,0.32,BAJA
2026-04-19 09:34:17,BNBUSDT,FLUJO_NORMAL,0.25,BAJA
